{'fans', 'useful_user'},{'friend', 'funny_user'},0.3493537633779753,0.25020176618515705,0.24124217790514066,0.6905383688228205,2.759926036300642,1.0,0.15383324928453979,2.422911787036864,0.9800586150937166,0.673271528367174,0.5872734594176188,0.8273644581246541
{'friend', 'funny_user'},{'fans', 'useful_user'},0.25020176618515705,0.3493537633779753,0.24124217790514066,0.9641905474264877,2.7599260363006417,1.0,0.15383324928453979,18.16967839109882,0.8504573908308088,0.673271528367174,0.9449632525972561,0.8273644581246541
{'fans', 'funny_user'},{'friend', 'useful_user'},0.336300368442599,0.25603836481665593,0.24124217790514066,0.7173414023372288,2.801694983683023,1.0,0.1551363814818587,2.6320148806191104,0.9689220520592848,0.687110637305527,0.6200629383353726,0.8297762288068053
{'cool_user', 'friend', 'funny_user'},{'fans'},0.24499678343762793,0.3886660038598748,0.2411252120007018,0.9841974601355868,2.532244781795781,1.0,0.14590329122347578,38.68580629350798,0.8014448901442609,0.6142729439809298,0.9741507261755634,0.8022946432761355
{'cool_user', 'friend'},{'fans', 'funny_user'},0.25539505234224225,0.336300368442599,0.2411252120007018,0.9441264025646897,2.807390330664585,1.0,0.15523576179958887,11.878591356603158,0.8646159384658477,0.6878086213799546,0.915814933776292,0.8305600015049381
{'cool_user', 'fans'},{'friend', 'funny_user'},0.34598514533013625,0.25020176618515705,0.2411252120007018,0.6969235970250169,2.7854463525620035,1.0,0.15455911756527346,2.4739578088391587,0.9800864713814835,0.679107919356964,0.5957893879891086,0.8303233290627399
{'friend', 'funny_user'},{'cool_user', 'fans'},0.25020176618515705,0.34598514533013625,0.2411252120007018,0.9637230611004628,2.785446352562004,1.0,0.15455911756527346,18.02839143845754,0.8548847973183522,0.679107919356964,0.9445319343429145,0.8303233290627399
{'fans', 'funny_user'},{'cool_user', 'friend'},0.336300368442599,0.25539505234224225,0.2411252120007018,0.7169936004451865,2.807390330664585,1.0,0.15523576179958887,2.631053392534823,0.9700130525833294,0.6878086213799546,0.619924094722922,0.8305600015049381
{'cool_user', 'friend', 'funny_user', 'useful_user'},{'fans'},0.24271594830107024,0.3886660038598748,0.23961635183344054,0.9872295311069346,2.5400460068610964,1.0,0.1452809141342036,47.87091227888188,0.8006326584942285,0.6116319340777453,0.9791104879269003,0.8018696031952861
{'cool_user', 'friend', 'fans'},{'funny_user', 'useful_user'},0.24886835487455405,0.35535411427568864,0.23961635183344054,0.9628237063495794,2.7094767379071554,1.0,0.15117995801574563,17.340240847732208,0.8399660046050246,0.6571923521108687,0.9423306741364679,0.8185633623417032
{'cool_user', 'useful_user', 'fans'},{'friend', 'funny_user'},0.3409673080297093,0.25020176618515705,0.23961635183344054,0.7027546224829337,2.8087516455134596,1.0,0.15430572915300877,2.5224891302869583,0.9771441596979843,0.6815943571998936,0.6035661807247351,0.8302235549888373
{'cool_user', 'funny_user', 'fans'},{'friend', 'useful_user'},0.326685771097725,0.25603836481665593,0.23961635183344054,0.7334765485141425,2.8647134543269352,1.0,0.15597226119271068,2.7913552486124122,0.9667476482340754,0.698370491579737,0.6417510811291033,0.8346688361574823
{'cool_user', 'friend', 'useful_user'},{'funny_user', 'fans'},0.2522369729223931,0.336300368442599,0.23961635183344054,0.9499652214236031,2.8247522469953723,1.0,0.15478896490479388,13.264766037567522,0.8638922074093812,0.6867352753846668,0.9246123152743234,0.831236088730722
{'cool_user', 'friend', 'funny_user'},{'useful_user', 'fans'},0.24499678343762793,0.3493537633779753,0.23961635183344054,0.9780387663515707,2.7995655661318986,1.0,0.1540258035240064,29.627034939749866,0.8513893817590222,0.6754814033236614,0.9662470442272195,0.8319616625383138
{'useful_user', 'friend', 'fans'},{'cool_user', 'funny_user'},0.2507865957073513,0.3544183870401778,0.23961635183344054,0.9554591670164638,2.6958510109921314,1.0,0.15073297109154393,14.494152213059227,0.8396267549638181,0.6554261581776298,0.9310066580438557,0.8157712322987009
{'funny_user', 'friend', 'fans'},{'cool_user', 'useful_user'},0.24337095736592784,0.3834025381601263,0.23961635183344054,0.9845724996395443,2.567986389355467,1.0,0.14630730906488393,39.967424886299625,0.8069870464857077,0.6189123867069485,0.9749796239601417,0.8047729028598283
{'useful_user', 'funny_user', 'fans'},{'cool_user', 'friend'},0.3280074858178841,0.25539505234224225,0.23961635183344054,0.7305209856292123,2.8603568429754755,1.0,0.15584486282433474,2.763127768580985,0.9678579108394278,0.6969923788786063,0.6380912922772464,0.8343697211177891
{'funny_user', 'friend', 'useful_user'},{'cool_user', 'fans'},0.24434177437277033,0.34598514533013625,0.23961635183344054,0.9806606031594064,2.834400888002483,1.0,0.15507772751685422,33.81774830211248,0.8564609423710285,0.6832310565635005,0.9704297284648744,0.8366115727088446
{'cool_user', 'fans'},{'funny_user', 'friend', 'useful_user'},0.34598514533013625,0.24434177437277033,0.23961635183344054,0.6925625422582826,2.834400888002483,1.0,0.15507772751685422,2.457925040032269,0.9895673644260092,0.6832310565635005,0.5931527675934041,0.8366115727088446
{'cool_user', 'friend'},{'useful_user', 'funny_user', 'fans'},0.25539505234224225,0.3280074858178841,0.23961635183344054,0.9382184566063658,2.860356842975475,1.0,0.15584486282433474,10.876913674697166,0.8734742804515678,0.6969923788786063,0.9080621553220296,0.8343697211177891
{'cool_user', 'useful_user'},{'funny_user', 'friend', 'fans'},0.3834025381601263,0.24337095736592784,0.23961635183344054,0.6249733060801123,2.567986389355467,1.0,0.14630730906488393,2.0175338313269546,0.9902568112729998,0.6189123867069485,0.5043453624059979,0.8047729028598283
{'cool_user', 'funny_user'},{'useful_user', 'friend', 'fans'},0.3544183870401778,0.2507865957073513,0.23961635183344054,0.6760832975809379,2.6958510109921314,1.0,0.15073297109154393,2.312981697755634,0.9744075834774144,0.6554261581776298,0.5676576252331202,0.8157712322987009
{'useful_user', 'fans'},{'cool_user', 'friend', 'funny_user'},0.3493537633779753,0.24499678343762793,0.23961635183344054,0.6858845587250569,2.7995655661318986,1.0,0.1540258035240064,2.403585170782875,0.9879435023129619,0.6754814033236614,0.5839548304109861,0.8319616625383138
{'funny_user', 'fans'},{'cool_user', 'friend', 'useful_user'},0.336300368442599,0.2522369729223931,0.23961635183344054,0.7125069560378409,2.8247522469953723,1.0,0.15478896490479388,2.600977807226634,0.9733117533384158,0.6867352753846668,0.6155292070460692,0.831236088730722
{'friend', 'useful_user'},{'cool_user', 'funny_user', 'fans'},0.25603836481665593,0.326685771097725,0.23961635183344054,0.9358611238008223,2.8647134543269352,1.0,0.15597226119271068,10.497755320990601,0.8749442397703727,0.698370491579737,0.9047415405081439,0.8346688361574823
{'friend', 'funny_user'},{'cool_user', 'useful_user', 'fans'},0.25020176618515705,0.3409673080297093,0.23961635183344054,0.9576924874947407,2.8087516455134596,1.0,0.15430572915300877,15.577202556835859,0.8588576459194937,0.6815943571998936,0.9358036209421208,0.8302235549888373
{'funny_user', 'useful_user'},{'cool_user', 'friend', 'fans'},0.35535411427568864,0.24886835487455405,0.23961635183344054,0.674303018333827,2.7094767379071554,1.0,0.15117995801574563,2.306228449778289,0.9787156962609405,0.6571923521108687,0.5663916122029733,0.8185633623417032
